0.12 0.0015804222441418675
0.24 0.0010282282083027554
0.36 0.0008585801872682879
0.48 0.0007644729292379833
0.6 0.0007009696791956801
0.72 0.0006538105007701232
0.84 0.000616761038218569
0.96 0.0005865510003274403
1.08 0.0005612513998986692
1.2000000000000002 0.0005396294761721534
1.3200000000000003 0.0005208510561390617
1.4400000000000004 0.0005043269921032776
1.5600000000000005 0.0004896268523413212
1.6800000000000006 0.0004764271425429935
1.8000000000000007 0.0004644786772866164
1.9200000000000008 0.0004535852436716962
2.040000000000001 0.0004435892500896395
2.160000000000001 0.0004343618579343606
2.280000000000001 0.000425796072541805
2.4000000000000012 0.00041780183014311634
2.5200000000000014 0.0004103024537276286
2.6400000000000015 0.00040323205997728156
2.7600000000000016 0.0003965336337752155
2.8800000000000017 0.00039015757522231994
3.0000000000000018 0.00038406058351482156
3.120000000000002 0.0003782047826373128
3.240000000000002 0.0003725570219407165
3.360000000000002 0.0003670883043405019
3.480000000000002 0.00036177330872496223
3.6000000000000023 0.0003565899829605347
3.7200000000000024 0.0003515191908203744
3.8400000000000025 0.00034654440106815504
3.9600000000000026 0.0003416514103856081
4.080000000000003 0.0003368280942523003
4.200000000000003 0.0003320641815657359
4.320000000000003 0.0003273510499459682
4.440000000000003 0.0003226815394524889
4.560000000000003 0.0003180497829680416
4.680000000000003 0.00031345105185104767
4.800000000000003 0.0003088816156866413
4.9200000000000035 0.00030433861511279504
5.040000000000004 0.00029981994679436486
5.160000000000004 0.0002953241596833841
5.280000000000004 0.00029085036174822496
5.400000000000004 0.00028639813639185044
5.520000000000004 0.0002819674678102652
5.640000000000004 0.00027755867457368187
5.760000000000004 0.00027317235074392345
5.880000000000004 0.00026880931387446186
6.000000000000004 0.00026447055927391157
