86400.0 3.3178841615247583
129600.0 3.395333238706174
172800.0 3.3575978775004964
216000.0 3.3098809483274967
259200.0 3.2568432849458926
302400.0 3.2123361103511625
345600.0 3.173554501132146
388800.0 3.1229641313028123
432000.0 3.068222108587093
475200.0 3.0267789538883783
518400.0 2.9729278852726417
561600.0 2.920715643722251
604800.0 2.8835893082997575
648000.0 2.8368603627473554
691200.0 2.7992221134561355
734400.0 2.765093532317333
777600.0 2.726022163464196
820800.0 2.692845200693537
864000.0 2.6658164834021956
907200.0 2.633297609899644
950400.0 2.6041384696524066
993600.0 2.574180606680469
1036800.0 2.5516268389493333
1080000.0 2.527254451741052
1123200.0 2.500062040848788
1166400.0 2.4768309679262526
1209600.0 2.4540961433584156
1252800.0 2.435317139478411
1296000.0 2.411355502625566
1339200.0 2.3901331767234217
1382400.0 2.368875369258089
1425600.0 2.3507760917790903
1468800.0 2.3321086297479856
1512000.0 2.320359430820472
1555200.0 2.3362737344704367
1598400.0 2.325107199913674
1641600.0 2.3168925248570864
1684800.0 2.304078827371557
1728000.0 2.2828166063481037
1771200.0 2.267919258775217
1814400.0 2.24953505728882
1857600.0 2.2359912815339693
1900800.0 2.211940552295873
1944000.0 2.1925214803558206
1987200.0 2.1735105040326568
2030400.0 2.159155098342639
2073600.0 2.137452226701589
2116800.0 2.1219236971147857
2160000.0 2.1040345113175642
2203200.0 2.0888974234362174
2246400.0 2.0778961711722213
2289600.0 2.0619834634425493
2332800.0 2.049997620317051
2376000.0 2.037955216182212
2419200.0 2.0255474907413884
2462400.0 2.018164447943096
2505600.0 2.007154657062885
2548800.0 2.000040017864845
2592000.0 1.99191305407606
